EID Prefix,Reply Type,Received From,RLOC Addresses,RLOC Priorities,RLOC Weights,RLOC States,New Deployed Changed,Configuration Changed ,Statistical Changed,Recieved From Changed,Received From not RLOCs ,Received From RLOCs ,Received From Map Resolver ,Number of Timestamp,Total Number of Timestamp
153.16.60.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.62.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.63.0:31,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,15,15,299
153.16.63.0:32,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.63.128:25,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
153.16.63.16:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.63.32:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.63.3:32,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,16,16,299
153.16.63.4:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.63.64:26,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.63.8:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
153.16.64.0:24,LISP Reply,202.214.86.252,['202.214.86.252'],['10'],['100'],['Up'],0,0,0,0,0,16,0,16,299
153.16.66.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,0,15,299
153.16.66.80:28,LISP Reply,113.28.117.189,['113.28.117.189'],['1'],['1'],['Up'],0,0,0,0,0,16,0,16,299
153.16.67.0:24,LISP Reply,203.181.249.170,"['203.181.249.170', '2001:200:e000:17::170']","['1', '2']","['100', '100']","['Up', 'Up']",0,0,0,0,0,17,0,17,299
153.16.70.0:28,LISP Reply,125.30.44.107,"['221.189.114.163', '2001:380:6fc::1']","['1', '1']","['50', '50']","['Up', 'Up']",0,0,0,0,26,0,0,26,299
153.16.70.128:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
153.16.70.192:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.70.224:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.70.64:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,0,21,299
153.16.71.112:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
153.16.71.128:25,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
153.16.71.16:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.72.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.74.0:24,LISP Reply,113.28.84.221,['113.28.84.221'],['1'],['100'],['Up'],0,0,0,0,0,19,0,19,299
153.16.75.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,20,20,299
153.16.76.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
153.16.80.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.16.9.128:25,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
153.16.9.48:28,LISP Reply,44.16.51.221,"['44.16.5.20', '44.16.51.244', '2605:e000:2f8c:d140:a800:4ff:fe00:84fc', '2a06:e881:140f::84']","['3', '1', '1', '2']","['100', '100', '100', '100']","['Up', 'Up', 'Up', 'Up']",0,1,0,1,18,0,0,18,299
153.16.96.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
153.17.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.18.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.20.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.24.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.32.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
153.64.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
154.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
156.0.0.0:6,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
160.0.0.0:3,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
192.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.0.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.128.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.192.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.224.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.226.0.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.226.160.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.226.192.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.227.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.228.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.232.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
194.240.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
195.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
196.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
198.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.0.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.112.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.116.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.118.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.119.0.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.119.128.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.119.80.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.119.96.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.120.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.128.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.192.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.208.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.212.0.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.212.120.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.212.126.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.212.128.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.212.64.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.212.96.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.213.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.214.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.216.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
199.224.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
199.64.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
199.96.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
200.0.0.0:6,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
204.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.0.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.128.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.192.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.200.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.202.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.203.0.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.203.128.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.203.192.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.203.201.0:24,LISP Reply,68.174.28.237,['68.174.28.237'],['1'],['1'],['Up'],0,0,0,0,0,23,0,23,299
205.203.202.0:24,LISP Reply,68.174.28.237,['68.174.28.237'],['1'],['1'],['Up'],0,0,0,0,0,23,0,23,299
205.203.203.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.203.204.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.203.208.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.203.224.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
205.204.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
205.208.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
205.224.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
206.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
208.0.0.0:5,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
216.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
217.0.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
217.128.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
217.16.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.24.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.28.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.0.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.128.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
217.30.64.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.80.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.88.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.92.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.95.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
217.30.96.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
217.31.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
217.32.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
217.64.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
218.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,17,17,299
220.0.0.0:6,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
224.0.0.0:3,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
32.0.0.0:6,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
36.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.0.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.128.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.64.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.72.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.76.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.0.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.128.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.77.32.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.48.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.0:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.128:25,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.32:31,LISP Reply,95.97.83.93,['95.97.83.93'],['10'],['100'],['Up'],0,0,0,0,0,26,0,26,299
37.77.56.34:31,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.36:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.40:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.56.48:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.56.64:26,LISP Reply,95.97.83.93,['95.97.83.93'],['10'],['100'],['Up'],0,0,0,0,0,26,0,26,299
37.77.57.0:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.128:26,LISP Reply,176.74.253.154,['176.74.253.154'],['100'],['100'],['Up'],0,0,0,0,0,26,0,26,299
37.77.57.16:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.192:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.196:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.200:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.208:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.216:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.57.224:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.57.24:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.32:29,LISP Reply,212.187.98.210,['212.187.98.210'],['1'],['50'],['Up'],2,0,0,2,0,21,5,26,299
37.77.57.40:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.48:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.56:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.60:30,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.57.64:26,LISP Reply,95.97.176.115,['95.97.176.115'],['1'],['50'],['Up'],0,0,0,0,0,26,0,26,299
37.77.57.8:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
37.77.58.0:26,LISP Reply,95.96.53.169,['95.96.53.169'],['1'],['100'],['Up'],0,0,0,0,0,25,0,25,299
37.77.58.104:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.58.112:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.77.58.128:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.58.160:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.77.58.176:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.77.58.192:26,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.77.58.64:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.58.72:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.58.80:28,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.58.96:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.59.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.60.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.77.64.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
37.78.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.80.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
37.96.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.0.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.112.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.120.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
38.124.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
38.125.0.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
38.125.128.0:17,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.125.16.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.125.32.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.125.4.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
38.125.5.0:24,LISP Reply,199.119.73.6,"['38.122.8.142', '108.60.143.98', '2001:550:2:29::8:2', '2001:1980:5102:6331::2']","['1', '1', '1', '1']","['50', '50', '50', '50']","['Up', 'Up', 'Up', 'Up']",13,0,0,0,10,0,0,23,299
38.125.6.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.125.64.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.125.8.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.126.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.128.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,25,25,299
38.64.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
38.96.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
39.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
40.0.0.0:5,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
48.0.0.0:4,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
64.0.0.0:4,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
80.0.0.0:6,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
84.0.0.0:8,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.0.0.0:9,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.128.0.0:11,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.160.0.0:12,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
85.176.0.0:13,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
85.184.0.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.128.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
85.184.16.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.160.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.176.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.185.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,18,18,299
85.184.186.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
85.184.188.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,20,20,299
85.184.192.0:18,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,20,20,299
85.184.2.0:24,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.3.0:26,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,13,13,299
85.184.3.0:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,10,10,299
85.184.3.128:25,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.3.64:26,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
85.184.3.72:29,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,7,7,299
85.184.3.96:27,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
85.184.32.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.4.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.64.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.66.0:23,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.68.0:22,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.72.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.8.0:21,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
85.184.80.0:20,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.184.96.0:19,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.185.0.0:16,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
85.186.0.0:15,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.188.0.0:14,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
85.192.0.0:10,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
86.0.0.0:7,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,19,19,299
88.0.0.0:5,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,21,21,299
96.0.0.0:3,Negative Reply,149.20.48.61,[''],[''],[''],[''],0,0,0,0,0,0,22,22,299
