,1471428001,1471449600,1471471203,1471492804,1471514404,1471536003,1471557602,1471579202,1471600802,1471622402,1471644002,1471665601,1471687201,1471708801,1471730402,1471752001,1471773601,1471795201,1471816801,1471838401,1471860001,1471881601,1471903201,1471924801,1471946401,1471968001,1471989601,1472011201,1472032801,1472054401,1472076001,1472097601,1472119201,1472140801,1472162404,1472184001,1472205601,1472227201,1472248801,1472270401,1472292001,1472313601,1472335201,1472356801,1472378400,1472400001,1472421601,1472443201,1472464801,1472486456,1472508022,1472529610,1472551214,1472572821,1472594426,1472616011,1472637609,1472637609,1472644802,1472652001,1472659209,1472659211,1472666401,1472673601,1472680806,1472680808,1472688001,1472695201,1472702403,1472702404,1472709602,1472716800,1472724017,1472724018,1472731201,1472738402,1472745611,1472752800,1472760002,1472767205,1472774401,1472781600,1472788819,1472796001,1472803201,1472810403,1472817603,1472824815,1472832004,1472839201,1472846401,1472853604,1472860801,1472868004,1472875204,1472882401,1472889601,1472896806,1472904001,1472911200,1472918405,1472925601,1472932800,1472940008,1472947200,1472954400,1472961604,1472968803,1472976000,1472983206,1472990400,1472997600,1473004801,1473012000,1473019200,1473026404,1473033600,1473040801,1473048002,1473055200,1473062400,1473069603,1473076800,1473084000,1473091208,1473098400,1473105600,1473112801,1473120000,1473127201,1473134404,1473141601,1473148800,1473156011,1473170433,1473199227,1473206405,1473213602,1473220810,1473228002,1473235201,1473256803,1473264036,1473271200,1473278402,1473285613,1473292801,1473300002,1473307205,1473314403,1473321606,1473328804,1473336001,1473343200,1473350405,1473357601,1473364801,1473372003,1473379201,1473386401,1473393601,1473400800,1473408000,1473415202,1473422402,1473429605,1473436802,1473444001,1473451200,1473458402,1473465601,1473472800,1473480001,1473487200,1473494400,1473501601,1473508801,1473516000,1473523201,1473530400,1473537600,1473544801,1473552000,1473559200,1473566401,1473573600,1473580800,1473588001,1473595200,1473602400,1473609601,1473616800,1473624000,1473631201,1473638400,1473645600,1473652801,1473660001,1473667200,1473674413,1473681600,1473688800,1473696002,1473703200,1473710400,1473717602,1473724800,1473732000,1473739201,1473746401,1473753600,1473760867,1473768005,1473775204,1473782411,1473789600,1473796801,1473804010,1473811201,1473818400,1473825602,1473832801,1473840000,1473847207,1473854403,1473861600,1473868804,1473876002,1473883201,1473890404,1473897600,1473904800,1473912002,1473919200,1473926400,1473933613,1473940800,1473948000,1473955202,1473962400,1473969602,1473976802,1473984000,1473991200,1473998401,1474005600,1474012800,1474020009,1474027201,1474034411,1474041628,1474048801,1474056001,1474063206,1474070401,1474077600,1474084809,1474092000,1474099201,1474106411,1474113600,1474120800,1474128006,1474135200,1474142400,1474149603,1474156805,1474164001,1474171201,1474178400,1474185601,1474192802,1474200000,1474207200,1474214401,1474221600,1474228801,1474236001,1474243201,1474250400,1474257602,1474264800,1474272001,1474279203,1474286400,1474293600,1474300802,1474308000,1474315200,1474322402,1474329600,1474336800,1474344019,1474351201,1474358400,1474365604
37.77.56.32/31,210.04295349121094,40.247201919555664,,41.359663009643555,42.4799919128418,34.70659255981445,,,44.27671432495117,54.01754379272461,,36.88693046569824,40.808677673339844,,,53.06410789489746,37.601470947265625,37.73021697998047,40.29560089111328,37.50467300415039,38.054466247558594,,35.178184509277344,42.41514205932617,55.757761001586914,42.27328300476074,44.97957229614258,,45.09377479553223,620.6459999084473,38.5737419128418,,,,51.993608474731445,41.41116142272949,37.413835525512695,42.932987213134766,42.01078414916992,38.229942321777344,37.955284118652344,,46.89383506774902,40.95935821533203,39.95370864868164,40.74287414550781,,38.68293762207031,46.3104248046875,77.1639347076416,,138.0598545074463,41.4426326751709,,45.08018493652344,,38.753509521484375,38.753509521484375,40.30179977416992,35.77470779418945,44.59381103515625,,58.60137939453125,76.51209831237793,62.70408630371094,,42.291879653930664,43.74289512634277,40.59767723083496,,41.48101806640625,38.45643997192383,216.74466133117676,,348.5534191131592,323.2543468475342,431.5648078918457,191.270112991333,40.33708572387695,113.51943016052246,38.43426704406738,36.67759895324707,49.35765266418457,39.12067413330078,42.054176330566406,374.5083808898926,41.567325592041016,101.80497169494629,79.00214195251465,35.29047966003418,38.24973106384277,46.29373550415039,47.24526405334473,47.1804141998291,37.48822212219238,46.02193832397461,43.08056831359863,43.36714744567871,46.257734298706055,39.354801177978516,553.4987449645996,41.23735427856445,41.50271415710449,38.6502742767334,43.529510498046875,36.07344627380371,40.723323822021484,39.356231689453125,114.31717872619629,41.745901107788086,37.51516342163086,37.429094314575195,42.17076301574707,39.18957710266113,49.99804496765137,41.08929634094238,305.24396896362305,71.65408134460449,39.25037384033203,46.17190361022949,37.93835639953613,,,,45.44401168823242,39.97969627380371,38.80953788757324,41.92328453063965,,43.41459274291992,37.00757026672363,37.89091110229492,56.13112449645996,242.57588386535645,37.984609603881836,,,,39.87622261047363,40.20237922668457,330.98864555358887,37.94527053833008,39.237022399902344,54.15630340576172,68.65382194519043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77.56.64/26,38.977861404418945,62.08658218383789,,41.86201095581055,41.84246063232422,37.4448299407959,,,41.31031036376953,36.63754463195801,,46.6156005859375,45.4561710357666,,,49.860239028930664,37.47844696044922,53.481340408325195,38.6195182800293,38.91134262084961,43.72382164001465,,36.357879638671875,47.66964912414551,44.045209884643555,42.22464561462402,39.556264877319336,,39.458513259887695,41.26453399658203,39.0782356262207,,,,38.873910903930664,51.958322525024414,37.7347469329834,37.73307800292969,37.40334510803223,54.74233627319336,38.02490234375,,36.41986846923828,153.08499336242676,42.001962661743164,246.21248245239258,,43.34402084350586,48.14600944519043,64.1946792602539,,37.49871253967285,43.0903434753418,,205.34968376159668,,49.732208251953125,49.732208251953125,42.33574867248535,37.6131534576416,39.270639419555664,,74.07760620117188,61.33842468261719,232.67436027526855,,40.75479507446289,45.386314392089844,40.132999420166016,,41.44740104675293,99.52855110168457,46.26917839050293,,42.21963882446289,342.8692817687988,437.2689723968506,197.0045566558838,35.50982475280762,44.16537284851074,38.308143615722656,40.45891761779785,37.3075008392334,41.35584831237793,44.49772834777832,596.8334674835205,50.628662109375,75.93035697937012,38.632869720458984,41.383981704711914,53.253889083862305,40.01426696777344,59.14163589477539,53.12156677246094,37.95599937438965,38.50889205932617,40.92240333557129,60.73904037475586,194.1702365875244,47.05810546875,41.38302803039551,38.715362548828125,47.97863960266113,34.4846248626709,38.56921195983887,42.01006889343262,39.7038459777832,55.49740791320801,43.480634689331055,44.019222259521484,38.847923278808594,45.25279998779297,38.53797912597656,39.3671989440918,803.9321899414062,37.346601486206055,344.4814682006836,176.8515110015869,37.48345375061035,42.738914489746094,37.961721420288086,,,,47.842979431152344,42.71817207336426,38.88225555419922,44.80409622192383,,60.50896644592285,213.98210525512695,40.0090217590332,40.90452194213867,51.406145095825195,41.66102409362793,,,,43.41483116149902,49.56531524658203,43.900251388549805,40.68875312805176,36.76629066467285,54.86321449279785,109.29441452026367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77.57.32/29,27.497529983520508,32.469749450683594,,30.122995376586914,,,,,,,,,29.04486656188965,,,30.43961524963379,,,31.634807586669922,30.2734375,,,,,,,,,,325.12712478637695,,,,,,130.78856468200684,29.718399047851562,38.74373435974121,,28.201818466186523,,,30.00640869140625,,30.346155166625977,,,,29.51192855834961,36.60750389099121,,30.2584171295166,32.488107681274414,,29.717206954956055,,31.798839569091797,31.798839569091797,41.437387466430664,,,,,,,,,,28.925418853759766,,44.013261795043945,29.131650924682617,,,,,30.809640884399414,31.504154205322266,26.328563690185547,35.418033599853516,27.349472045898438,27.067184448242188,29.21748161315918,41.31627082824707,28.711557388305664,29.836177825927734,75.79207420349121,30.187606811523438,28.73992919921875,28.031110763549805,46.765804290771484,39.038896560668945,30.641794204711914,31.21638298034668,30.29155731201172,35.712480545043945,30.920743942260742,31.72469139099121,,29.33669090270996,35.40945053100586,29.14261817932129,48.38418960571289,,34.62648391723633,30.379772186279297,29.09398078918457,30.19857406616211,30.609130859375,32.1660041809082,44.76428031921387,36.010026931762695,30.394554138183594,31.874656677246094,30.794620513916016,46.117544174194336,33.37216377258301,47.87278175354004,29.3271541595459,29.008150100708008,28.007984161376953,,,,29.858827590942383,31.109333038330078,43.81608963012695,33.678293228149414,,30.259132385253906,30.376434326171875,30.459165573120117,30.226945877075195,38.32244873046875,28.546571731567383,,,,,,,28.98240089416504,33.067941665649414,39.34144973754883,84.73992347717285,,,,,,,,,,,,,,,,32.22775459289551,31.85129165649414,32.6075553894043,42.10996627807617,32.32741355895996,38.93876075744629,,,,29.247760772705078,29.77609634399414,28.771162033081055,29.198646545410156,30.88521957397461,29.82807159423828,30.37261962890625,39.78991508483887,29.880046844482422,30.139923095703125,29.282331466674805,35.90035438537598,,,,29.265880584716797,29.031038284301758,30.078411102294922,29.850244522094727,29.21605110168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77.57.64/26,238.40641975402832,50.542354583740234,,34.596920013427734,1219.0485000610352,34.34586524963379,,,32.87672996520996,35.86220741271973,,36.8351936340332,33.457279205322266,,,34.803152084350586,33.72812271118164,34.72757339477539,33.45298767089844,43.54548454284668,33.21099281311035,,36.25965118408203,32.8516960144043,34.31248664855957,39.197444915771484,40.06242752075195,,33.048152923583984,39.95084762573242,35.14409065246582,,32.9742431640625,,47.64914512634277,34.27839279174805,33.39529037475586,43.352365493774414,,33.68711471557617,33.241987228393555,,44.835805892944336,33.510446548461914,44.99387741088867,36.5605354309082,,36.20266914367676,33.89716148376465,52.71196365356445,,425.4879951477051,38.95306587219238,,45.19200325012207,,47.13845252990723,47.13845252990723,33.00046920776367,,46.43058776855469,,39.5200252532959,33.64062309265137,38.00559043884277,,34.38258171081543,37.1859073638916,33.13946723937988,,48.74610900878906,33.84852409362793,,,,,40.59457778930664,33.47420692443848,33.571481704711914,54.18109893798828,36.881208419799805,32.842397689819336,32.64307975769043,32.85408020019531,34.64341163635254,36.2701416015625,33.74195098876953,37.52875328063965,33.65826606750488,50.91047286987305,33.425092697143555,33.32161903381348,34.19661521911621,33.67924690246582,34.49821472167969,42.517662048339844,32.755136489868164,34.7285270690918,,34.81292724609375,35.05110740661621,33.928871154785156,41.91708564758301,,34.9125862121582,34.496307373046875,34.918785095214844,35.40158271789551,32.861948013305664,34.79623794555664,35.77566146850586,46.80061340332031,43.88165473937988,35.4611873626709,36.29589080810547,42.620182037353516,38.98501396179199,33.28752517700195,34.11388397216797,35.94350814819336,32.28425979614258,,,,37.29605674743652,34.931182861328125,34.77597236633301,35.095930099487305,,33.23507308959961,37.885427474975586,34.78693962097168,34.4843864440918,108.8869571685791,31.729936599731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77.57.128/26,27.97722816467285,38.50436210632324,,30.427217483520508,29.83880043029785,43.73979568481445,,,24.949312210083008,40.10486602783203,,25.307416915893555,25.325775146484375,,,,35.352468490600586,27.163028717041016,30.285120010375977,25.092124938964844,26.10015869140625,,38.45548629760742,31.010150909423828,557.563304901123,43.12872886657715,31.10957145690918,,30.848264694213867,25.29120445251465,24.821996688842773,,,,24.918317794799805,25.104761123657227,25.02751350402832,40.410757064819336,,31.125307083129883,28.34177017211914,,25.234460830688477,29.020071029663086,25.016307830810547,29.001951217651367,,24.933576583862305,24.684906005859375,25.179386138916016,,100.17824172973633,25.36296844482422,,25.236845016479492,,33.2942008972168,33.2942008972168,28.203725814819336,,,,,,33.47659111022949,,25.325775146484375,26.739120483398438,24.947166442871094,,26.70907974243164,31.033039093017578,,,,,28.8851261138916,25.551795959472656,71.7763900756836,100.87108612060547,34.38091278076172,22.760391235351562,24.4143009185791,24.973392486572266,37.72258758544922,,,,,,,33.779144287109375,32.732486724853516,48.32029342651367,24.919986724853516,24.697065353393555,23.649930953979492,25.52342414855957,,26.616573333740234,25.94280242919922,35.04443168640137,24.95098114013672,,33.48803520202637,25.078296661376953,25.46548843383789,24.81555938720703,31.215190887451172,27.205467224121094,25.31576156616211,25.2535343170166,24.830102920532227,30.968427658081055,25.289058685302734,24.732112884521484,25.228023529052734,33.42032432556152,24.80912208557129,32.26923942565918,24.72209930419922,,,,24.944305419921875,31.531810760498047,29.101133346557617,33.69569778442383,,25.010347366333008,37.32943534851074,25.470733642578125,46.04911804199219,125.40841102600098,26.296615600585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.77.58.0/26,29.308557510375977,44.3263053894043,,40.86947441101074,31.53061866760254,31.55970573425293,,,29.844284057617188,30.22289276123047,,29.1903018951416,30.38501739501953,,,31.180858612060547,31.68034553527832,32.25111961364746,28.00297737121582,,37.160396575927734,,111.3278865814209,29.413700103759766,34.03663635253906,46.55957221984863,39.68644142150879,,33.03790092468262,37.53948211669922,,,,,36.53264045715332,29.57320213317871,52.72078514099121,37.78481483459473,,30.57074546813965,28.606891632080078,,56.87975883483887,31.208276748657227,64.87321853637695,31.022310256958008,,30.353069305419922,30.13896942138672,95.44205665588379,,,29.51788902282715,,29.165267944335938,,35.75706481933594,35.75706481933594,31.21185302734375,,,,,,,,,,33.43367576599121,,30.483007431030273,39.377450942993164,,,,,35.94231605529785,26.929855346679688,29.4644832611084,46.41246795654297,29.722213745117188,28.174877166748047,28.775691986083984,30.524253845214844,30.00020980834961,,,,,,,31.284093856811523,29.726743698120117,40.79461097717285,32.69028663635254,377.5973320007324,30.644655227661133,37.82796859741211,,29.45232391357422,31.201601028442383,35.379886627197266,111.85908317565918,,28.316259384155273,30.359506607055664,31.473159790039062,33.09059143066406,34.49559211730957,39.0467643737793,31.208515167236328,36.03386878967285,,,,41.487693786621094,29.379606246948242,30.00950813293457,114.55440521240234,28.890371322631836,30.02190589904785,,,,28.98573875427246,36.43465042114258,28.396129608154297,60.439109802246094,,30.005216598510742,29.250383377075195,30.336856842041016,34.691572189331055,,,,,,40.61555862426758,29.076099395751953,33.25366973876953,39.03055191040039,29.628276824951172,33.50663185119629,30.353784561157227,,,,,,,,,,,,,,,,33.051490783691406,44.55208778381348,32.38940238952637,35.80975532531738,44.87252235412598,32.41777420043945,,,,37.41812705993652,30.298948287963867,29.01768684387207,28.898954391479492,29.199600219726562,33.73408317565918,30.495405197143555,30.05075454711914,30.346393585205078,29.810428619384766,31.1582088470459,28.945446014404297,30.51447868347168,30.38763999938965,44.29960250854492,29.64162826538086,50.44674873352051,32.94730186462402,31.66985511779785,30.86233139038086,29.16717529296875,39.01219367980957,32.338619232177734,74.70941543579102,31.722307205200195,44.13175582885742,35.80141067504883,28.957843780517578,30.09653091430664,29.334545135498047,35.711050033569336,30.179500579833984,32.238006591796875,43.145179748535156,31.218767166137695,29.868602752685547,33.0350399017334,29.787302017211914,30.62129020690918,34.08503532409668,31.71062469482422,30.642271041870117,33.36811065673828,30.975341796875,108.48879814147949,32.16552734375,119.26054954528809,30.829429626464844,67.20948219299316,34.23595428466797,34.401893615722656,30.848026275634766,39.566755294799805,167.9668426513672,30.339956283569336,31.341552734375,207.92889595031738,82.81993865966797,123.61025810241699,64.72039222717285,48.13528060913086,30.339717864990234,37.749290466308594,39.055585861206055,31.80694580078125,44.29507255554199,31.048297882080078,41.08929634094238,33.85472297668457,30.992984771728516,75.96635818481445,42.91582107543945,34.27433967590332,31.1892032623291,30.20310401916504,30.899763107299805,33.985137939453125,31.398773193359375,37.13798522949219,33.22768211364746,28.860807418823242,87.10980415344238,44.524192810058594,31.042814254760742,,,,32.94515609741211,29.459238052368164,31.97026252746582,61.153411865234375,34.00588035583496,30.28392791748047,83.9834213256836,29.4339656829834,31.643152236938477,56.4725399017334,28.591632843017578,29.347658157348633,29.746294021606445,33.42866897583008,30.20024299621582,29.661178588867188,68.15361976623535,32.174110412597656,31.654834747314453,33.03837776184082,44.194698333740234,30.900001525878906,36.8952751159668,30.4720401763916,30.757904052734375,31.034231185913086,32.038211822509766,29.22677993774414,28.49602699279785,33.71238708496094,29.98828887939453,31.760215759277344,36.11397743225098,47.41334915161133,33.19597244262695,29.69646453857422,31.327009201049805,36.00621223449707,34.04831886291504,
38.125.5.0/24,,,,190.73939323425293,,109.9247932434082,,,,,,97.6552963256836,98.73080253601074,,,,97.05638885498047,,89.84041213989258,,97.1517562866211,,101.19104385375977,92.17286109924316,1192.542552947998,93.48201751708984,,,,1165.5635833740234,92.27871894836426,,,,114.03322219848633,,108.44731330871582,,,,,,273.9906311035156,,102.39815711975098,108.65998268127441,,,101.24993324279785,,,,,,,,,,99.40195083618164,,,,,,103.49082946777344,,101.59969329833984,,,,,109.83061790466309,,,,,96.9991683959961,105.53860664367676,,100.8601188659668,103.97958755493164,94.81239318847656,,104.39920425415039,108.6874008178711,,122.87235260009766,,96.77004814147949,,,131.57320022583008,,,93.76311302185059,,,110.02612113952637,,,106.0934066772461,100.27480125427246,98.16646575927734,,,,,,,,,125.0312328338623,,,104.30788993835449,111.58156394958496,103.42597961425781,102.28490829467773,98.03342819213867,105.36646842956543,,,,,96.24314308166504,102.70118713378906,114.02130126953125,,,,108.81257057189941,,,,104.28071022033691,,,,,,99.1353988647461,97.7773666381836,161.61847114562988,,,,,,,,,,,,,,,,,,100.19731521606445,,,101.32122039794922,,104.99191284179688,,,,103.96909713745117,,,,,98.73414039611816,92.04649925231934,97.00250625610352,95.4747200012207,96.91762924194336,,111.77587509155273,,,,107.13982582092285,99.8988151550293,,,120.40400505065918,99.7321605682373,104.41780090332031,,96.86541557312012,,,,101.71842575073242,99.72167015075684,,,,,,120.7590103149414,106.67037963867188,106.3227653503418,,,,,97.14603424072266,,96.70352935791016,,,,,168.31159591674805,,96.11654281616211,96.12774848937988,97.70894050598145,373.0752468109131,139.42480087280273,,,168.58696937561035,,147.14860916137695,,,96.90141677856445,,102.34904289245605,96.52018547058105,103.90615463256836,106.43863677978516,101.9294261932373,,,,97.96738624572754,106.91571235656738,,142.5454616546631,,96.66228294372559,,,,166.5322780609131,,108.68597030639648,,,,,114.69626426696777,,,,,,,,,,,100.6166934967041,105.1321029663086,,,,,99.02787208557129,,105.93700408935547,93.36471557617188,96.88878059387207,98.24800491333008,,,102.19144821166992,,99.0288257598877,102.36406326293945,97.20945358276367,,111.9687557220459,109.78460311889648,95.25299072265625,,108.55484008789062,98.35410118103027,,112.19310760498047
132.227.120.128/30,,,,,,,,,,1112.1764183044434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.2121257781982,,,1232.8276634216309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.7702980041504,
132.227.120.136/29,,,,,,,,,,1080.277681350708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.7774276733398,,,1053.0178546905518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.4738159179688,
